id,programCardDuration,programPreviewDuration,formattedApplicationFee,formattedTuition,formattedCostOfLiving,slug,name,shortName,programLevel,programSummary,requirements,school
279581,1 year,1 year master's degree,£0 GBP,"$24,858 USD / Year","£12,006 GBP / Year",master-of-arts-english-chinese-interpreting-with-translation,Master of Arts - English-Chinese Interpreting with Translation,English-Chinese Interpreting - Translation,Master's Degree,"<div style=""text-align:justify"">Interpreting is a highly-skilled profession, requiring academic training as well as extensive practice in relevant settings.</div><div style=""text-align:justify""><br></div><div style=""text-align:justify"">The MA in English-Chinese Interpreting with Translation is ideal for those looking to embark on careers as professional interpreters, combining interpreting theory and practice and with teaching taking place in a state-of-the-art Interpreting Suite. Students are also encouraged to use these facilities outside of teaching time to develop their practical skills further.</div><div style=""text-align:justify""><br></div><div style=""text-align:justify"">This MA programme involves intensive in-class practice, delivered in the University of Birmingham's purpose-built Interpreting Suite, using the professional Televic technology that is employed by international organisations. Students are trained in simultaneous and consecutive interpreting, with the option of taking a course in community interpreting too.</div><div style=""text-align:justify""><br></div><div style=""text-align:justify"">The course will take students through a range of both introductory and advanced modules, allowing them to develop their skills rapidly across two terms of teaching, and culminating in an extended project. The taught modules will prepare students for interpreting in a range of scenarios drawn from business, legal, medical and other interactional settings, and the project will allow students to focus on their chosen topic(s) in depth.</div><div style=""text-align:justify""><br></div><div style=""text-align:justify"">This programme provides extensive interpreting practice and theory alongside complementary training in translation and in research methods, which provides an ideal foundation for both careers in interpreting or for further research.</div><div style=""text-align:justify""><br></div><div style=""text-align:justify"">The University of Birmingham has membership of the Institute of Translation and Interpreting (ITI) and of the Association of Programmes in Translation and Interpreting Studies, UK and Ireland. The University of Birmingham is also part of the SDL University Partner Program, which allows them to allocate SDL Studio Freelance licences to students for the duration of their studies. Finally, the University of Birmingham is also a member of the Association of Translation Companies, which enables them to work closely together with a number of translation companies to support the new generation of language services industry professionals.</div>","[{'type': 'sectionHeader', 'value': 'Academic Background'}, {'type': 'cardSection', 'value': [{'type': 'card', 'value': [{'type': 'caption', 'value': 'Minimum Level of Education Completed'}, {'type': 'title', 'value': ""4-Year Bachelor's Degree""}]}, {'type': 'card', 'value': [{'type': 'caption', 'value': 'Minimum GPA'}, {'type': 'title', 'value': '1.0%'}]}]}]","{'id': '2271', 'name': 'University of Birmingham - Edgbaston', 'slug': 'university-of-birmingham-edgbaston', 'location': 'Birmingham, West Midlands, GB', 'logo': 'https://photos.applyboard.com/schools/000/002/271/logos/small/University_of_Birmingham_Logo.jpg?1660068898', 'countryCode': 'GB', 'headerImage': 'https://photos.applyboard.com/school_photos/000/018/138/photos/optimized/University_of_Birmingham_Aerial_View_September_2022.webp?1663865206'}"
279545,1 year,1 year master's degree,£0 GBP,"$25,844 USD / Year","£12,006 GBP / Year",master-of-laws-criminal-law-and-criminal-justice-98c55ec0-51c9-421b-9c54-0ed68e0ceb66,Master of Laws - Criminal Law and Criminal Justice,Criminal Law and Criminal Justice,Master's Degree,"<div style=""text-align:justify"">Criminal Law is concerned with the most potentially invasive assertion of authority by the state: if people fail to comply with the law, they will be punished.</div><div style=""text-align:justify""><br></div><div style=""text-align:justify"">Providing a holistic analysis of the criminal process through an analysis of the law, its philosophical underpinnings and its operation in practice, this LLM pathway offers the opportunity for broad or deeply specialised study within an innovative research-led teaching environment which benefits from Birmingham's longstanding stature in this field.&nbsp;</div><div style=""text-align:justify""><br></div><div style=""text-align:justify"">Students can study to attain a broad overview of criminal justice processes, or for those wishing to gain in-depth understanding of criminal law and criminal justice, students can specialise in particular aspects as diverse as underpinning theories, policing, health aspects of criminal justice or indeed international aspects of law enforcement co-operation.</div><div style=""text-align:justify""><br></div><div style=""text-align:justify"">The modules on this LLM will allow students to study the five separate objectives used in enforcement of Criminal Law: retribution, deterrence, incapacitation, rehabilitation and restitution taught. All of these are subjects of great debate and controversy across all jurisdictions and students benefit from debating these informed by and in exchange with the University of Birmingham's broad range of experts.</div>","[{'type': 'sectionHeader', 'value': 'Academic Background'}, {'type': 'cardSection', 'value': [{'type': 'card', 'value': [{'type': 'caption', 'value': 'Minimum Level of Education Completed'}, {'type': 'title', 'value': ""4-Year Bachelor's Degree""}]}, {'type': 'card', 'value': [{'type': 'caption', 'value': 'Minimum GPA'}, {'type': 'title', 'value': '75.0%'}]}]}]","{'id': '2271', 'name': 'University of Birmingham - Edgbaston', 'slug': 'university-of-birmingham-edgbaston', 'location': 'Birmingham, West Midlands, GB', 'logo': 'https://photos.applyboard.com/schools/000/002/271/logos/small/University_of_Birmingham_Logo.jpg?1660068898', 'countryCode': 'GB', 'headerImage': 'https://photos.applyboard.com/school_photos/000/018/138/photos/optimized/University_of_Birmingham_Aerial_View_September_2022.webp?1663865206'}"
279735,2 years,2 year master's degree,£0 GBP,"$26,136 USD / Year","£12,006 GBP / Year",master-of-philosophy-social-work-and-social-care-cc13d3d7-9f60-4ffc-9111-0f43ab8c0c64,Master of Philosophy - Social Work and Social Care,Social Work and Social Care,Master's Degree,"<div style=""text-align:justify"">The MPhil considers topics, organisations or concepts relating to social work and social care services.</div><div style=""text-align:justify""><br></div><div style=""text-align:justify"">Prospective applicants for research degrees in any aspect of social work and social care are invited to apply, outlining their special interests.</div><div style=""text-align:justify""><br></div><div style=""text-align:justify"">The University of Birmingham takes care to match students with a suitable supervisor, and welcome applications to work in a wide variety of areas. Joint supervision, both between staff within the Department, and with staff in other departments is possible.</div><div style=""text-align:justify""><br></div><div style=""text-align:justify"">All research students have regular meetings with their supervisors.&nbsp;</div><div style=""text-align:justify""><br></div><div style=""text-align:justify"">Please be advised that this programme requires a supervisor.</div>","[{'type': 'sectionHeader', 'value': 'Academic Background'}, {'type': 'cardSection', 'value': [{'type': 'card', 'value': [{'type': 'caption', 'value': 'Minimum Level of Education Completed'}, {'type': 'title', 'value': ""4-Year Bachelor's Degree""}]}, {'type': 'card', 'value': [{'type': 'caption', 'value': 'Minimum GPA'}, {'type': 'title', 'value': '75.0%'}]}]}]","{'id': '2271', 'name': 'University of Birmingham - Edgbaston', 'slug': 'university-of-birmingham-edgbaston', 'location': 'Birmingham, West Midlands, GB', 'logo': 'https://photos.applyboard.com/schools/000/002/271/logos/small/University_of_Birmingham_Logo.jpg?1660068898', 'countryCode': 'GB', 'headerImage': 'https://photos.applyboard.com/school_photos/000/018/138/photos/optimized/University_of_Birmingham_Aerial_View_September_2022.webp?1663865206'}"
280184,1 year,1 year postgraduate diploma including clinical placement,£0 GBP,"$32,414 USD / Year","£12,006 GBP / Year",postgraduate-diploma-respiratory-medicine,Postgraduate Diploma - Respiratory Medicine,Respiratory Medicine,Postgraduate Diploma,"<div style=""text-align:justify"">This taught programme provides students with an overview of common conditions in respiratory medicine, their diagnosis and management, and the balance of public health, community and secondary care input to the overall service delivery in the speciality. It is taught using a mixture of lectures, tutorials, hands on practical sessions and workplace based elements. It will provide speciality training for budding respiratory specialists in primary or secondary care, either medical or allied healthcare professional.</div><div style=""text-align:justify""><br></div><div style=""text-align:justify"">Students who wish to study this programme at the Postgraduate Diploma level will need to complete additional modules of the programme but will not need to complete a dissertation, which is only available to those studying for the Masters.</div><div style=""text-align:justify""><br></div><div style=""text-align:justify"">The specific aims of the programme are to:</div><div style=""text-align:justify""><br></div><div style=""text-align:justify"">1. Provide an in-depth understanding of the common conditions and concepts relevant to community based respiratory medicine including:</div><div style=""text-align:justify""><br></div><ul><li style=""text-align:justify"">Chronic obstructive pulmonary disease</li><li style=""text-align:justify"">Asthma</li><li style=""text-align:justify"">Cough</li><li style=""text-align:justify"">Sleep apnoea</li></ul><div style=""text-align:justify"">2. Equip students with a comprehensive understanding and practical knowledge of acute respiratory problems, and complex lung conditions managed in a secondary care setting including:</div><div style=""text-align:justify""><br></div><ul><li style=""text-align:justify"">TB and other respiratory infections</li><li style=""text-align:justify"">Non-invasive ventilation</li><li style=""text-align:justify"">Interstitial lung disease</li><li style=""text-align:justify"">Lung cancer</li><li style=""text-align:justify"">Cystic fibrosis</li></ul><div style=""text-align:justify"">3. Provide students with the knowledge and practical skills to plan and deliver efficient and successful clinical services through case based learning and supervised clinical protocol design.</div>","[{'type': 'sectionHeader', 'value': 'Academic Background'}, {'type': 'cardSection', 'value': [{'type': 'card', 'value': [{'type': 'caption', 'value': 'Minimum Level of Education Completed'}, {'type': 'title', 'value': ""4-Year Bachelor's Degree""}]}, {'type': 'card', 'value': [{'type': 'caption', 'value': 'Minimum GPA'}, {'type': 'title', 'value': '75.0%'}]}]}]","{'id': '2271', 'name': 'University of Birmingham - Edgbaston', 'slug': 'university-of-birmingham-edgbaston', 'location': 'Birmingham, West Midlands, GB', 'logo': 'https://photos.applyboard.com/schools/000/002/271/logos/small/University_of_Birmingham_Logo.jpg?1660068898', 'countryCode': 'GB', 'headerImage': 'https://photos.applyboard.com/school_photos/000/018/138/photos/optimized/University_of_Birmingham_Aerial_View_September_2022.webp?1663865206'}"
279732,1 year,1 year master's degree,£50 GBP,"$27,925 USD / Year","£12,006 GBP / Year",master-of-public-administration-human-resources,Master of Public Administration - Human Resources,Human Resources,Master's Degree,"<div style=""text-align:justify"">The MPA Masters in Public Administration (Human Resources) is aimed at those who aspire to a career in public management in government, public agencies or non-governmental organisations working with government, whether at local, regional, national or international levels, worldwide.</div><div style=""text-align:justify""><br></div><div style=""text-align:justify"">The MPA is an international masters programme which will encourage students to consider and analyse how a changing global environment has shaped the ways in which work is organised and managed and how ideas about leadership and management may be applied in response to different problems and challenges.</div><div style=""text-align:justify""><br></div><div style=""text-align:justify"">The Human Resources MPA pathway is designed for those who are interested in human resource management and development in the public, state or NGO sectors in developing, transitional or newly-industrialised countries. This is primarily a public sector management, not a business management, programme, although the themes covered are relevant to both sectors.&nbsp;</div><div style=""text-align:justify""><br></div><div style=""text-align:justify"">On this pathway, students will explore current and recent trends in public administration and human resources, focusing on relationship between hard and soft approaches to the analysis and practice of management. For example, between human resources management and human resource development. Students will also examine the interaction between organisational structure, culture, power and motivation in public administration and in international organisations.&nbsp;</div><div style=""text-align:justify""><br></div><div style=""text-align:justify"">The degree uses a diagnostic case study approach in its core modules, with an emphasis on practical, theoretically-informed discussion and strategy development. Students may choose any relevent subject for their dissertation, with the final topic agreed between them and their assigned supervisor.</div>","[{'type': 'sectionHeader', 'value': 'Academic Background'}, {'type': 'cardSection', 'value': [{'type': 'card', 'value': [{'type': 'caption', 'value': 'Minimum Level of Education Completed'}, {'type': 'title', 'value': ""4-Year Bachelor's Degree""}]}, {'type': 'card', 'value': [{'type': 'caption', 'value': 'Minimum GPA'}, {'type': 'title', 'value': '70.0%'}]}]}]","{'id': '2271', 'name': 'University of Birmingham - Edgbaston', 'slug': 'university-of-birmingham-edgbaston', 'location': 'Birmingham, West Midlands, GB', 'logo': 'https://photos.applyboard.com/schools/000/002/271/logos/small/University_of_Birmingham_Logo.jpg?1660068898', 'countryCode': 'GB', 'headerImage': 'https://photos.applyboard.com/school_photos/000/018/138/photos/optimized/University_of_Birmingham_Aerial_View_September_2022.webp?1663865206'}"
279623,1 year,1 year master's degree,£0 GBP,"$25,734 USD / Year","£12,006 GBP / Year",master-of-arts-translation-studies-afb93400-1795-441f-bbcb-607a9bbc8c83,Master of Arts - Translation Studies,Translation Studies,Master's Degree,"<div style=""text-align:justify"">The global Language Services industry is growing at an impressive rate; two of the top five providers, SDL and RWS, are based in the United Kingdom, and there are many large- and medium-sized providers headquartered in the US, Europe and Asia. Wherever you are based, there is no better time to enter the industry and this innovative MA is ideal for those looking to embark on, or develop, careers as professional translators.<br></div><div style=""text-align:justify""><br></div><div style=""text-align:justify"">This programme is designed to cover the list of competences required by professional translators published in 2017 by the European Master’s in Translation network. Students work closely with translation agencies, freelancers and other stakeholders to ensure that the syllabus prepares them for professional employment in the growing translator industry.</div><div style=""text-align:justify""><br></div><div style=""text-align:justify"">Translation practice is at the heart of the programme, and students will undertake extensive practical and specialised translation in your chosen language pair(s). The school also offers training in state-of-the-art translation technology and the opportunity to study another foreign language at beginners, intermediate or advanced level. The MA also provides excellent preparation for further study at PhD level.</div><div style=""text-align:justify""><br></div><div style=""text-align:justify"">The programme is available to students who are proficient in English and one of the following languages: Arabic, Catalan, Chinese, French, German, Greek, Italian, Spanish, Portuguese or Russian. The industry standard is for translators to work into their mother tongue: the faculty can accommodate all language pairs in both directions except Mandarin, where the faculty can offer English to Mandarin but not Mandarin to English.</div><div style=""text-align:justify""><br></div><div style=""text-align:justify"">The University of Birmingham is a member of the Institute of Translation and Interpreting (ITI) and of the Association of Programmes in Translation and Interpreting Studies, UK and Ireland. They are also part of the SDL University Partner Program, which allows us to allocate SDL Studio Freelance licences to our students for the duration of their studies and to award a free license to the top two students studying translation technology each academic year for use after they graduate. Finally, it is also a member of the Association of Translation Companies, which enables the school to work closely together with a number of translation companies to support the new generation of language services industry professionals.</div>","[{'type': 'sectionHeader', 'value': 'Academic Background'}, {'type': 'cardSection', 'value': [{'type': 'card', 'value': [{'type': 'caption', 'value': 'Minimum Level of Education Completed'}, {'type': 'title', 'value': ""4-Year Bachelor's Degree""}]}, {'type': 'card', 'value': [{'type': 'caption', 'value': 'Minimum GPA'}, {'type': 'title', 'value': '75.0%'}]}]}]","{'id': '2271', 'name': 'University of Birmingham - Edgbaston', 'slug': 'university-of-birmingham-edgbaston', 'location': 'Birmingham, West Midlands, GB', 'logo': 'https://photos.applyboard.com/schools/000/002/271/logos/small/University_of_Birmingham_Logo.jpg?1660068898', 'countryCode': 'GB', 'headerImage': 'https://photos.applyboard.com/school_photos/000/018/138/photos/optimized/University_of_Birmingham_Aerial_View_September_2022.webp?1663865206'}"
279370,1 year,1 year master's degree,£0 GBP,"$26,720 USD / Year","£12,006 GBP / Year",master-of-science-genomic-medicine-3daf8e1e-a822-492f-ae04-285a773e632b,Master of Science - Genomic Medicine ,Genomic Medicine,Master's Degree,"<div style=""text-align:justify"">A flexible programme developed by Health Education England that aims to harness the power of genomic medicine for patient benefit.</div><div style=""text-align:justify""><br></div><div style=""text-align:justify"">Advances in genomic technologies and information are transforming personalised medicine for inherited disorders, cancer and infectious diseases. The University of Birmingham’s Genomic Medicine Programme aims to equip students with a multi-disciplinary perspective on genomics and its applications to clinical practice and scientific research.&nbsp;</div><div style=""text-align:justify""><br></div><div><div style=""text-align:justify"">The programme is suitable for graduates in medical and life sciences who wish to learn about recent advances in genomics and aspire to pursue a career in genomics-related research or industry. It also provides an ideal career development pathway for clinicians and scientists working in the health service who wish to learn more about genomics, as well as the challenges of introducing genomic technologies into a healthcare system..&nbsp;</div><div style=""text-align:justify""><br></div><div style=""text-align:justify"">The course begins with a brief revision of DNA, genes and genetics and updates these concepts to the scale of contemporary, whole-genome information. It will introduce students to the technologies for generating genome-wide data, and the bioinformatic tools that are required for its analysis. Students will learn how to interrogate genomic data to identify and investigate the pathogenicity of genetic variants, and relate these to real-life case-studies, providing meaningful information that can be useful for families affected by inherited conditions, or for patients with acquired diseases including cancer and infections.</div><div style=""text-align:justify""><br></div><div style=""text-align:justify"">Core modules such as ‘Genomics in Cancer Pathology’ and ‘Pharmacogenomics and Stratified Healthcare’ emphasise the increasing importance of genomics in stratified medicine - 'the right treatment, for the right person, at the right time’. Additional optional modules include an ‘Introduction to Counselling Skills used in Genomic Medicine’ as well as ‘Economic Models and Human Genomics’.</div><div style=""text-align:justify""><br></div><div style=""text-align:justify"">Finally, students can choose either a 60-credit research project (which could be a computer-based bioinformatics project, a lab-based or clinically-based project, either in Birmingham or at their home institution), or a 30-credit dissertation (combined with additional taught modules), to hone their research skills while exploring a genomics-related project of their choice.</div></div>","[{'type': 'sectionHeader', 'value': 'Academic Background'}, {'type': 'cardSection', 'value': [{'type': 'card', 'value': [{'type': 'caption', 'value': 'Minimum Level of Education Completed'}, {'type': 'title', 'value': ""4-Year Bachelor's Degree""}]}, {'type': 'card', 'value': [{'type': 'caption', 'value': 'Minimum GPA'}, {'type': 'title', 'value': '75.0%'}]}]}]","{'id': '2271', 'name': 'University of Birmingham - Edgbaston', 'slug': 'university-of-birmingham-edgbaston', 'location': 'Birmingham, West Midlands, GB', 'logo': 'https://photos.applyboard.com/schools/000/002/271/logos/small/University_of_Birmingham_Logo.jpg?1660068898', 'countryCode': 'GB', 'headerImage': 'https://photos.applyboard.com/school_photos/000/018/138/photos/optimized/University_of_Birmingham_Aerial_View_September_2022.webp?1663865206'}"
279688,1 year,1 year master's degree ,£0 GBP,"$26,720 USD / Year","£12,006 GBP / Year",master-of-arts-social-research-social-work-and-professional-practice,Master of Arts - Social Research (Social Work and Professional Practice),Social Research - Social Work and Professional Practice,Master's Degree,"<div style=""text-align:justify"">The MA Social Research (Social Work and Professional Practice) is for those who have practice experience in the fields of social work, health and social care or criminal justice, and who are interested in undertaking an academic or research career.</div><div style=""text-align:justify""><br></div><div style=""text-align:justify"">The MA Social Research (Social Work and Professional Practice) is recognised by the ESRC as a research training pathway designed to provide students with a sound background in overall research design and the most up-to-date training in methods, including data collection and analysis for potential doctoral students. The MA Social Research (Social Work and Professional Practice) welcomes applications from international students.</div><div style=""text-align:justify""><br></div><div style=""text-align:justify"">The core elements of this programme are delivered by staff from across the College of Social Sciences, many of them engaged in cutting-edge research in their particular fields.</div><div style=""text-align:justify""><br></div><div style=""text-align:justify"">The MA programme includes assessed core modules and short courses (120 credits) and the completion of a 12,000 word dissertation (60 credits), while the Postgraduate Diploma includes the assessed courses only (120 credits).</div><div style=""text-align:justify""><br></div><div style=""text-align:justify"">Within social work and social care there is an increasing emphasis on the use of research to inform ‘evidence-based policy-making’ and practice.&nbsp; The MA Social Research (Social Work and Professional Practice) will provide students with rigorous training in social science research methods and their application to social work and equip them with the skills to make a real difference in this area.</div>","[{'type': 'sectionHeader', 'value': 'Academic Background'}, {'type': 'cardSection', 'value': [{'type': 'card', 'value': [{'type': 'caption', 'value': 'Minimum Level of Education Completed'}, {'type': 'title', 'value': ""4-Year Bachelor's Degree""}]}, {'type': 'card', 'value': [{'type': 'caption', 'value': 'Minimum GPA'}, {'type': 'title', 'value': '70.0%'}]}]}]","{'id': '2271', 'name': 'University of Birmingham - Edgbaston', 'slug': 'university-of-birmingham-edgbaston', 'location': 'Birmingham, West Midlands, GB', 'logo': 'https://photos.applyboard.com/schools/000/002/271/logos/small/University_of_Birmingham_Logo.jpg?1660068898', 'countryCode': 'GB', 'headerImage': 'https://photos.applyboard.com/school_photos/000/018/138/photos/optimized/University_of_Birmingham_Aerial_View_September_2022.webp?1663865206'}"
279219,1 year,1 year postgraduate diploma,£0 GBP,"$21,610 USD / Year","£12,006 GBP / Year",postgraduate-diploma-clinical-oncology-full-time,Postgraduate Diploma - Clinical Oncology (Full-time),Clinical Oncology - Full-time,Postgraduate Diploma,"<div style=""text-align:justify"">For health care professionals from diverse backgrounds who wish to expand their knowledge of theoretical and practical aspects of oncology, this full-time programme is particularly suitable for medical professionals with an interest in clinical, medical, surgical and translational oncology. Unique to this programme is the exciting opportunity to gain clinical observership status and log hours observing in a UK based hospital.</div><div style=""text-align:justify""><br></div><div style=""text-align:justify"">Aiming to allow students to understand the research process, this programme draws on examples from within this renowned research Institute and its associated Clinical Trials Unit. A key part of the Masters programme is the planning, execution and reporting of a piece of independent study leading to submission of a dissertation.</div><div style=""text-align:justify""><br></div><div style=""text-align:justify"">At all levels, the University of Birmingham encourages interactive rather than didactic learning and lecturing. Therefore, in addition to assembling and learning facts, students will also be encouraged to consider some of the philosophical challenges which underlie the treatment of cancer.</div><div style=""text-align:justify""><br></div><div style=""text-align:justify"">Students can opt for a Postgraduate Diploma on completion of the core modules and 30 credits of optional modules, or a Masters on successful completion of the taught programme and an independently researched dissertation.</div>","[{'type': 'sectionHeader', 'value': 'Academic Background'}, {'type': 'cardSection', 'value': [{'type': 'card', 'value': [{'type': 'caption', 'value': 'Minimum Level of Education Completed'}, {'type': 'title', 'value': ""4-Year Bachelor's Degree""}]}, {'type': 'card', 'value': [{'type': 'caption', 'value': 'Minimum GPA'}, {'type': 'title', 'value': '75.0%'}]}]}]","{'id': '2271', 'name': 'University of Birmingham - Edgbaston', 'slug': 'university-of-birmingham-edgbaston', 'location': 'Birmingham, West Midlands, GB', 'logo': 'https://photos.applyboard.com/schools/000/002/271/logos/small/University_of_Birmingham_Logo.jpg?1660068898', 'countryCode': 'GB', 'headerImage': 'https://photos.applyboard.com/school_photos/000/018/138/photos/optimized/University_of_Birmingham_Aerial_View_September_2022.webp?1663865206'}"
279218,1 year,1 year master's degree,£0 GBP,"$34,848 USD / Year","£12,006 GBP / Year",master-of-science-clinical-oncology-full-time,Master of Science - Clinical Oncology (Full-time),Clinical Oncology - Full-time,Master's Degree,"<div style=""text-align:justify"">For health care professionals from diverse backgrounds who wish to expand their knowledge of theoretical and practical aspects of oncology, this full-time programme is particularly suitable for medical professionals with an interest in clinical, medical, surgical and translational oncology. Unique to this programme is the exciting opportunity to gain clinical observership status and log hours observing in a UK based hospital.</div><div style=""text-align:justify""><br></div><div style=""text-align:justify"">Aiming to allow students to understand the research process, this programme draws on examples from within this renowned research Institute and its associated Clinical Trials Unit. A key part of the Masters programme is the planning, execution and reporting of a piece of independent study leading to submission of a dissertation.</div><div style=""text-align:justify""><br></div><div style=""text-align:justify"">At all levels, the University of Birmingham encourages interactive rather than didactic learning and lecturing. Therefore, in addition to assembling and learning facts, students will also be encouraged to consider some of the philosophical challenges which underlie the treatment of cancer.</div><div style=""text-align:justify""><br></div><div style=""text-align:justify"">Students can opt for a Postgraduate Diploma on completion of the core modules and 30 credits of optional modules, or a Masters on successful completion of the taught programme and an independently researched dissertation.</div>","[{'type': 'sectionHeader', 'value': 'Academic Background'}, {'type': 'cardSection', 'value': [{'type': 'card', 'value': [{'type': 'caption', 'value': 'Minimum Level of Education Completed'}, {'type': 'title', 'value': ""4-Year Bachelor's Degree""}]}, {'type': 'card', 'value': [{'type': 'caption', 'value': 'Minimum GPA'}, {'type': 'title', 'value': '1.0%'}]}]}]","{'id': '2271', 'name': 'University of Birmingham - Edgbaston', 'slug': 'university-of-birmingham-edgbaston', 'location': 'Birmingham, West Midlands, GB', 'logo': 'https://photos.applyboard.com/schools/000/002/271/logos/small/University_of_Birmingham_Logo.jpg?1660068898', 'countryCode': 'GB', 'headerImage': 'https://photos.applyboard.com/school_photos/000/018/138/photos/optimized/University_of_Birmingham_Aerial_View_September_2022.webp?1663865206'}"
280163,1 year,1 year postgraduate certificate,£50 GBP,"$10,805 USD / Year","£12,006 GBP / Year",postgraduate-certificate-public-health-c11fbe64-ef52-4c96-9736-143ab1e0ea7c,Postgraduate Certificate - Public Health,Public Health,Postgraduate Certificate,"<div style=""text-align:justify"">This modular multidisciplinary programme in public health is designed to provide academic training to professionals currently working in, or who wish to work in, the public health field.</div><div style=""text-align:justify""><br></div><div style=""text-align:justify"">Students attend compulsory modules then choose from a wide range of approved modules. Students also have to attend a non assessed introductory week at the beginning of the course which provides an introduction to Public Health in particular in the context of health services in the UK.</div><div style=""text-align:justify""><br></div><div><div style=""text-align:justify"">As well as practising clinicians, the course may be of considerable value for those involved (or thinking about becoming involved) in senior management in the health services, as it covers most aspects of population health including epidemiology, statistics, health economics and health service management. Its modular nature allows the flexibility for participants to shape the programme to fit their needs in a way that ensures maximum utility with minimum disruption. Moreover, the course is delivered in an environment that combines the pragmatism and ‘can do’ spirit of a modern dynamic health service with the rigour, discipline, and high standards of a premier Russell Group University. The course covers many of the areas necessary for sitting the Part A examination of the Faculty of Public Health.</div></div>","[{'type': 'sectionHeader', 'value': 'Academic Background'}, {'type': 'cardSection', 'value': [{'type': 'card', 'value': [{'type': 'caption', 'value': 'Minimum Level of Education Completed'}, {'type': 'title', 'value': ""4-Year Bachelor's Degree""}]}, {'type': 'card', 'value': [{'type': 'caption', 'value': 'Minimum GPA'}, {'type': 'title', 'value': '1.0%'}]}]}]","{'id': '2271', 'name': 'University of Birmingham - Edgbaston', 'slug': 'university-of-birmingham-edgbaston', 'location': 'Birmingham, West Midlands, GB', 'logo': 'https://photos.applyboard.com/schools/000/002/271/logos/small/University_of_Birmingham_Logo.jpg?1660068898', 'countryCode': 'GB', 'headerImage': 'https://photos.applyboard.com/school_photos/000/018/138/photos/optimized/University_of_Birmingham_Aerial_View_September_2022.webp?1663865206'}"
279740,1 year,1 year master's degree,£0 GBP,"$25,333 USD / Year","£12,006 GBP / Year",master-of-research-archaeology-601b8e52-06b7-4d27-8d7c-c475393f4830,Master of Research - Archaeology,Archaeology,Master's Degree,"<div style=""text-align:justify"">Students will uncover the past by carrying out their own independent research project in Archaeology, while developing their knowledge and skills through the wide range of taught modules.</div><div style=""text-align:justify""><br></div><div style=""text-align:justify"">Students can complete their research project on any archaeological subject, as agreed with their supervisor. The research expertise ranges across British and European prehistory, ancient Egypt, and Greek, Roman and early medieval archaeology, and themes relevant to all periods/regions such as wetland landscapes, funerary archaeology, ritual and religion, material culture, and GIS and digital environments.</div>","[{'type': 'sectionHeader', 'value': 'Academic Background'}, {'type': 'cardSection', 'value': [{'type': 'card', 'value': [{'type': 'caption', 'value': 'Minimum Level of Education Completed'}, {'type': 'title', 'value': ""4-Year Bachelor's Degree""}]}, {'type': 'card', 'value': [{'type': 'caption', 'value': 'Minimum GPA'}, {'type': 'title', 'value': '75.0%'}]}]}]","{'id': '2271', 'name': 'University of Birmingham - Edgbaston', 'slug': 'university-of-birmingham-edgbaston', 'location': 'Birmingham, West Midlands, GB', 'logo': 'https://photos.applyboard.com/schools/000/002/271/logos/small/University_of_Birmingham_Logo.jpg?1660068898', 'countryCode': 'GB', 'headerImage': 'https://photos.applyboard.com/school_photos/000/018/138/photos/optimized/University_of_Birmingham_Aerial_View_September_2022.webp?1663865206'}"
279747,1 year,1 year master's degree,£0 GBP,"$25,333 USD / Year","£12,006 GBP / Year",master-of-research-interdisciplinary-study,Master of Research - Interdisciplinary Study,Interdisciplinary Study,Master's Degree,"<p style=""text-align:justify"">This degree combines practical experience of interdisciplinary research with a taught framework of contemporary critical theory. Students will have the opportunity to apply for specially-designed research positions within the University of Birmingham or create their own topic to follow their current expertise and interests. Whether students are a fresh graduate, a returning researcher or coming from industry, this MRes is the ideal place to take their journey beyond disciplinary borders.&nbsp;</p><p style=""text-align:justify"">Please be advised that this programme requires a supervisor.</p>","[{'type': 'sectionHeader', 'value': 'Academic Background'}, {'type': 'cardSection', 'value': [{'type': 'card', 'value': [{'type': 'caption', 'value': 'Minimum Level of Education Completed'}, {'type': 'title', 'value': ""4-Year Bachelor's Degree""}]}, {'type': 'card', 'value': [{'type': 'caption', 'value': 'Minimum GPA'}, {'type': 'title', 'value': '75.0%'}]}]}]","{'id': '2271', 'name': 'University of Birmingham - Edgbaston', 'slug': 'university-of-birmingham-edgbaston', 'location': 'Birmingham, West Midlands, GB', 'logo': 'https://photos.applyboard.com/schools/000/002/271/logos/small/University_of_Birmingham_Logo.jpg?1660068898', 'countryCode': 'GB', 'headerImage': 'https://photos.applyboard.com/school_photos/000/018/138/photos/optimized/University_of_Birmingham_Aerial_View_September_2022.webp?1663865206'}"
